266;209;53;240;land;false;plains;1
267;184;179;161;land;false;mountain;1
268;161;187;186;land;false;plains;1
269;246;131;214;land;false;jungle;1
270;134;160;237;land;false;plains;1
271;252;160;132;land;false;plains;1
272;207;219;154;land;false;jungle;1
273;237;215;191;land;true;forest;1
274;254;224;143;land;false;plains;1
275;231;178;197;land;false;desert;1
276;155;234;190;land;false;jungle;1
277;192;151;181;land;false;plains;1
278;197;119;194;land;false;plains;1
279;136;203;242;land;true;plains;1
280;99;184;218;land;false;desert;1
281;159;149;197;land;false;jungle;1
282;191;240;149;land;false;hills;1
283;150;140;243;land;false;plains;1
284;179;250;120;land;false;jungle;1
285;247;222;55;land;false;hills;1
286;40;252;239;land;false;plains;1
287;247;176;187;land;false;plains;1
288;174;249;143;land;false;desert;1
289;109;237;208;land;false;hills;1
290;174;205;223;land;false;mountain;1
291;219;150;180;land;false;desert;1
292;182;140;186;land;false;hills;1
293;239;43;254;land;true;plains;1
294;248;250;160;land;false;desert;1
295;231;215;120;land;false;desert;1
296;250;252;247;land;false;desert;1
297;190;157;238;land;false;jungle;1
298;215;101;201;land;false;desert;1
299;69;234;237;land;false;hills;1
300;169;243;248;land;false;hills;1
301;181;168;204;land;true;hills;1
302;240;240;157;land;false;jungle;1
303;161;159;240;land;false;plains;1
304;199;230;139;land;true;hills;1
305;254;0;248;land;false;plains;1
306;221;175;124;land;false;plains;1
307;42;232;247;land;false;jungle;1
308;179;184;178;land;false;plains;1
309;245;201;160;land;false;jungle;1
310;249;246;196;land;false;hills;1
311;197;181;150;land;true;mountain;1
312;253;137;171;land;false;plains;1
313;212;137;197;land;false;desert;1
314;206;189;183;land;true;hills;1
315;233;236;220;land;false;plains;1
316;196;102;246;land;false;plains;1
317;125;250;137;land;false;plains;1
318;230;253;238;land;false;desert;1
319;205;119;230;land;false;mountain;1
320;235;194;222;land;false;forest;1
321;183;115;209;land;false;hills;1
322;242;179;163;land;false;plains;1
323;117;252;236;land;false;mountain;1
324;248;60;221;land;false;plains;1
325;141;232;245;land;true;hills;1
326;208;175;158;land;false;desert;1
327;224;230;252;land;false;plains;1
328;123;219;230;land;false;jungle;1
329;114;203;224;land;true;hills;1
330;127;203;201;land;false;plains;1
331;242;176;196;land;true;plains;1
332;134;184;207;land;false;desert;1
333;230;141;150;land;false;plains;1
334;224;244;94;land;false;plains;1
335;226;157;167;land;false;desert;1
336;218;219;193;land;false;plains;1
337;170;235;112;land;false;plains;1
338;225;219;171;land;false;hills;1
339;185;223;253;land;true;mountain;1
340;152;159;228;land;false;mountain;1
341;223;131;231;land;false;plains;1
342;70;232;203;land;true;plains;1
343;92;231;207;land;false;desert;1
344;232;234;188;land;false;plains;1
345;225;153;148;land;false;forest;1
346;250;81;195;land;true;plains;1
347;239;205;94;land;false;hills;1
348;143;196;233;land;false;marsh;1
349;229;168;213;land;false;mountain;1
350;205;170;212;land;true;plains;1
351;168;89;246;land;false;desert;1
352;194;211;161;land;false;jungle;1
353;247;164;112;land;true;plains;1
354;224;160;182;land;false;hills;1
355;244;219;248;land;false;plains;1
356;206;156;228;land;false;plains;1
357;141;198;168;land;false;plains;1
358;237;106;191;land;false;desert;1
359;121;234;193;land;false;plains;1
360;242;172;89;land;false;desert;1
361;95;215;192;land;false;desert;1
362;75;203;254;land;true;mountain;1
363;249;163;162;land;false;mountain;1
364;194;239;159;land;true;forest;1
365;52;230;230;land;false;plains;1
366;222;170;135;land;false;plains;1
367;211;184;190;land;false;plains;1
368;215;144;218;land;true;plains;1
369;210;199;161;land;false;plains;1
370;175;248;166;land;false;marsh;1
371;210;252;216;land;false;plains;1
372;136;179;190;land;true;plains;1
373;201;138;198;land;false;desert;1
374;198;194;162;land;false;plains;1
375;196;195;153;land;false;plains;1
376;248;213;242;land;false;plains;1
377;249;134;161;land;false;plains;1
378;111;238;223;land;false;plains;1
379;236;166;188;land;false;hills;1
380;157;136;215;land;false;desert;1
381;126;214;178;land;false;forest;1
382;225;243;151;land;false;plains;1
383;63;240;244;land;false;jungle;1
384;80;226;224;land;false;hills;1
385;226;184;240;land;false;jungle;1
386;152;240;191;land;true;plains;1
387;151;251;247;land;false;hills;1
388;193;166;144;land;false;jungle;1
389;204;59;248;land;false;desert;1
390;208;197;232;land;false;mountain;1
391;157;225;250;land;false;hills;1
392;119;226;202;land;false;jungle;1
393;188;248;218;land;false;desert;1
394;243;75;214;land;false;plains;1
395;249;241;55;land;false;desert;1
396;203;250;83;land;false;forest;1
397;231;190;237;land;false;desert;1
398;229;246;233;land;false;jungle;1
399;224;121;189;land;false;plains;1
400;195;250;156;land;false;forest;1
401;217;208;105;land;false;hills;1
402;250;182;155;land;false;desert;1
403;203;252;116;land;true;plains;1
404;183;96;223;land;false;jungle;1
405;118;246;236;land;false;jungle;1
406;141;148;229;land;false;desert;1
407;233;159;131;land;false;plains;1
408;184;190;189;land;false;desert;1
409;223;187;94;land;true;plains;1
410;185;147;254;land;false;forest;1
411;212;198;170;land;false;jungle;1
412;220;170;113;land;false;mountain;1
413;248;153;180;land;false;plains;1
414;207;239;157;land;false;desert;1
415;191;240;222;land;false;plains;1
416;207;194;168;land;false;plains;1
417;144;245;213;land;false;desert;1
418;225;190;139;land;false;forest;1
419;248;171;136;land;true;plains;1
420;189;202;192;land;false;plains;1
421;247;76;216;land;false;jungle;1
422;248;212;75;land;true;plains;1
423;233;174;250;land;false;plains;1
424;249;7;254;land;false;desert;1
425;251;215;104;land;true;plains;1
426;182;186;211;land;false;plains;1
427;204;202;156;land;false;plains;1
428;245;158;99;land;false;plains;1
429;245;103;154;land;false;hills;1
430;136;250;204;land;false;plains;1
431;245;153;167;land;false;forest;1
432;145;203;254;land;false;plains;1
433;177;212;169;land;false;plains;1
434;225;86;214;land;true;plains;1
435;200;220;210;land;false;plains;1
436;164;246;194;land;false;plains;1
437;58;236;228;land;false;hills;1
438;116;209;246;land;false;plains;1
439;217;66;234;land;false;hills;1
440;204;136;222;land;false;desert;1
441;232;170;144;land;false;forest;1
442;247;156;138;land;true;forest;1
443;190;211;228;land;false;desert;1
444;240;174;218;land;false;hills;1
445;187;228;113;land;true;plains;1
446;212;238;121;land;false;hills;1
447;210;106;194;land;false;hills;1
448;249;198;210;land;false;plains;1
449;208;148;154;land;false;forest;1
450;179;224;232;land;false;desert;1
451;248;162;143;land;false;mountain;1
452;177;202;175;land;false;jungle;1
453;229;211;139;land;true;plains;1
454;91;241;218;land;false;desert;1
455;141;250;181;land;false;desert;1
456;212;153;186;land;false;plains;1
457;58;248;223;land;false;hills;1
458;150;215;172;land;false;plains;1
459;125;170;244;land;true;plains;1
460;189;228;86;land;true;plains;1
461;162;145;209;land;false;mountain;1
462;78;212;254;land;false;plains;1
463;114;233;155;land;false;mountain;1
464;66;220;231;land;false;hills;1
465;118;241;215;land;false;plains;1
466;230;59;223;land;true;plains;1
467;248;84;212;land;true;plains;1
468;219;89;239;land;true;plains;1
469;93;233;237;land;false;plains;1
470;196;188;229;land;true;plains;1
471;251;148;237;land;false;hills;1
472;251;216;244;land;false;jungle;1
473;251;224;109;land;true;plains;1
474;247;180;92;land;false;hills;1
475;250;145;120;land;true;hills;1
476;202;212;224;land;true;plains;1
477;253;55;205;land;false;hills;1
478;242;160;180;land;false;jungle;1
479;199;190;251;land;false;plains;1
480;143;122;248;land;false;mountain;1
481;171;122;243;land;false;plains;1
482;191;244;68;land;false;plains;1
483;215;251;178;land;true;plains;1
484;241;234;190;land;false;mountain;1
485;232;63;242;land;false;hills;1
486;194;107;250;land;true;mountain;1
487;131;245;132;land;true;plains;1
488;185;223;221;land;true;plains;1
489;163;235;203;land;false;plains;1
490;184;194;190;land;true;plains;1
491;234;208;209;land;false;mountain;1
492;155;245;222;land;false;plains;1
493;187;149;223;land;false;plains;1
494;222;243;200;land;false;plains;1
495;247;110;171;land;true;plains;1
496;198;226;131;land;false;plains;1
497;133;235;185;land;false;plains;1
498;205;188;200;land;false;desert;1
499;124;206;233;land;false;marsh;1
500;220;153;158;land;false;hills;1
501;202;192;138;land;false;plains;1
502;189;218;142;land;false;hills;1
503;201;195;165;land;false;plains;1
504;226;254;148;land;true;plains;1
505;253;221;111;land;false;plains;1
506;221;167;151;land;false;mountain;1
507;198;181;137;land;false;plains;1
508;246;76;244;land;false;plains;1
509;89;249;174;land;false;desert;1
510;247;239;131;land;false;desert;1
511;220;234;110;land;false;desert;1
512;207;122;192;land;false;plains;1
513;147;160;227;land;false;plains;1
514;232;72;206;land;false;mountain;1
515;242;98;187;land;true;plains;1
516;250;121;223;land;true;plains;1
517;238;144;172;land;false;forest;1
518;211;105;191;land;true;hills;1
519;170;123;245;land;true;marsh;1
520;246;107;229;land;true;forest;1
521;107;215;229;land;false;plains;1
522;229;243;246;land;false;hills;1
523;110;227;215;land;false;jungle;1
524;220;221;184;land;false;plains;1
525;168;163;203;land;false;plains;1
526;107;215;209;land;false;plains;1
527;173;124;220;land;false;plains;1
528;142;142;238;land;false;plains;1
529;150;202;204;land;false;jungle;1
530;206;193;213;land;false;plains;1
531;125;226;189;land;false;plains;1
532;226;93;204;land;false;plains;1
533;128;175;223;land;true;plains;1
534;208;240;229;land;false;plains;1
535;236;229;140;land;false;plains;1
536;194;253;58;land;false;plains;1
537;158;181;231;land;false;desert;1
538;105;201;224;land;false;jungle;1
539;145;198;219;land;false;mountain;1
540;214;133;246;land;false;plains;1
541;156;203;221;land;false;desert;1
542;236;202;143;land;true;plains;1
543;238;216;165;land;false;mountain;1
544;217;223;202;land;false;desert;1
545;190;178;183;land;false;hills;1
546;192;175;178;land;false;desert;1
547;208;240;242;land;true;plains;1
548;254;209;123;land;false;plains;1
549;139;224;189;land;false;plains;1
550;210;94;226;land;false;jungle;1
551;183;177;151;land;true;plains;1
552;192;248;242;land;false;marsh;1
553;176;138;215;land;false;hills;1
554;194;123;228;land;false;desert;1
555;220;142;197;land;true;plains;1
556;171;224;129;land;false;hills;1
557;215;195;220;land;false;plains;1
558;163;241;127;land;false;plains;1
559;201;174;178;land;false;marsh;1
560;218;252;156;land;false;forest;1
561;235;214;70;land;false;hills;1
562;249;127;147;land;true;plains;1
563;165;215;139;land;false;plains;1
564;69;215;247;land;false;desert;1
565;142;183;197;land;false;desert;1
566;243;194;208;land;false;forest;1
567;150;250;217;land;false;plains;1
568;253;218;30;land;false;plains;1
569;134;168;226;land;false;plains;1
570;242;184;227;land;false;desert;1
571;204;142;162;land;false;jungle;1
572;226;217;135;land;false;plains;1
573;24;252;241;land;false;plains;1
574;184;180;181;land;false;plains;1
575;247;206;162;land;false;hills;1
576;254;173;200;land;false;plains;1
577;234;64;245;land;false;plains;1
578;218;156;145;land;false;jungle;1
579;212;220;172;land;false;jungle;1
580;172;200;171;land;false;plains;1
581;202;84;238;land;false;plains;1
582;113;252;206;land;true;forest;1
583;194;168;167;land;false;plains;1
584;244;175;184;land;false;forest;1
585;168;245;101;land;false;plains;1
586;109;231;207;land;false;mountain;1
587;91;198;244;land;false;desert;1
588;238;147;150;land;false;jungle;1
589;136;230;161;land;false;plains;1
590;241;119;146;land;false;plains;1
591;199;88;253;land;false;jungle;1
592;149;211;198;land;false;desert;1
593;236;217;76;land;false;jungle;1
594;130;239;156;land;false;desert;1
595;182;194;186;land;false;plains;1
596;215;203;212;land;false;plains;1
597;180;227;252;land;true;plains;1
598;158;254;207;land;false;desert;1
599;228;164;174;land;false;jungle;1
600;210;210;240;land;false;plains;1
601;246;207;98;land;true;mountain;1
602;247;174;174;land;true;plains;1
603;220;103;232;land;true;plains;1
604;161;241;212;land;false;plains;1
605;216;120;226;land;false;mountain;1
606;59;234;216;land;false;forest;1
607;141;227;248;land;false;plains;1
608;214;102;222;land;true;desert;1
609;151;212;151;land;true;plains;1
610;219;248;202;land;false;hills;1
611;240;206;161;land;false;desert;1
612;242;227;253;land;false;desert;1
613;169;239;109;land;false;hills;1
614;70;213;246;land;true;hills;1
615;218;247;156;land;false;mountain;1
616;166;121;252;land;false;plains;1
617;184;175;183;land;false;hills;1
618;218;87;232;land;true;plains;1
619;154;168;203;land;false;mountain;1
620;238;140;140;land;false;plains;1
621;235;191;180;land;true;plains;1
622;231;167;151;land;true;mountain;1
623;185;132;202;land;true;plains;1
624;251;188;249;land;false;plains;1
625;253;207;150;land;true;plains;1
626;116;210;205;land;true;plains;1
627;238;231;70;land;false;desert;1
628;235;23;244;land;false;jungle;1
629;180;202;133;land;false;desert;1
630;99;218;206;land;true;marsh;1
631;193;226;84;land;false;jungle;1
632;236;152;124;land;false;plains;1
633;216;90;252;land;false;forest;1
634;188;241;166;land;false;plains;1
635;228;165;169;land;false;desert;1
636;198;129;244;land;false;marsh;1
637;109;233;175;land;false;hills;1
638;146;178;179;land;false;hills;1
639;189;224;154;land;false;desert;1
640;169;170;235;land;false;plains;1
641;178;243;120;land;false;jungle;1
642;201;207;113;land;false;jungle;1
643;146;168;245;land;false;plains;1
644;237;210;139;land;true;mountain;1
645;163;133;208;land;false;plains;1
646;237;109;170;land;false;plains;1
647;200;236;109;land;false;jungle;1
648;244;222;250;land;false;hills;1
649;249;176;85;land;false;jungle;1
650;122;253;222;land;false;plains;1
651;169;235;212;land;true;plains;1
652;185;178;177;land;true;plains;1
653;249;18;237;land;true;mountain;1
654;193;120;253;land;false;hills;1
655;211;202;149;land;false;forest;1
656;236;193;118;land;false;desert;1
657;246;234;81;land;false;hills;1
658;82;181;240;land;false;hills;1
659;170;217;204;land;true;plains;1
660;109;241;155;land;false;plains;1
661;243;170;155;land;true;plains;1
662;59;246;243;land;true;jungle;1
663;186;176;196;land;false;plains;1
664;252;189;66;land;false;jungle;1
665;228;212;154;land;false;jungle;1
666;224;133;194;land;false;plains;1
667;175;114;250;land;false;hills;1
668;164;139;251;land;false;jungle;1
669;200;85;243;land;false;desert;1
670;73;208;222;land;false;plains;1
671;213;214;143;land;true;plains;1
672;180;119;231;land;false;jungle;1
673;125;212;199;land;false;plains;1
674;180;250;177;land;false;jungle;1
675;151;231;167;land;false;desert;1
676;200;200;245;land;true;plains;1
677;118;232;165;land;false;desert;1
678;170;241;165;land;false;desert;1
679;202;206;134;land;false;plains;1
680;246;181;128;land;false;plains;1
681;164;191;232;land;false;jungle;1
682;239;186;230;land;true;mountain;1
683;208;203;219;land;true;mountain;1
684;253;228;31;land;false;plains;1
685;232;214;113;land;false;hills;1
686;181;131;208;land;false;plains;1
687;109;210;187;land;false;plains;1
688;242;201;167;land;false;plains;1
689;237;249;185;land;true;plains;1
690;244;210;96;land;false;plains;1
691;149;155;208;land;false;jungle;1
692;125;166;239;land;true;plains;1
693;246;206;135;land;false;hills;1
694;187;248;211;land;false;plains;1
695;215;144;212;land;false;desert;1
696;150;198;197;land;false;desert;1
697;128;224;237;land;true;hills;1
698;174;242;209;land;false;desert;1
699;251;113;184;land;false;forest;1
700;195;236;133;land;false;forest;1
701;127;211;209;land;false;forest;1
702;224;199;144;land;false;jungle;1
703;121;248;235;land;false;jungle;1
704;169;247;195;land;false;hills;1
705;72;225;211;land;false;plains;1
706;235;248;84;land;false;desert;1
707;217;242;42;land;true;plains;1
708;226;173;176;land;false;jungle;1
709;138;244;149;land;false;hills;1
710;219;142;155;land;true;forest;1
711;179;159;214;land;false;desert;1
712;184;211;174;land;false;desert;1
713;100;199;225;land;false;hills;1
714;242;75;218;land;false;desert;1
715;218;97;193;land;false;plains;1
716;44;235;248;land;true;plains;1
717;213;184;221;land;false;plains;1
718;241;169;251;land;false;plains;1
719;88;220;211;land;false;plains;1
720;210;145;177;land;false;plains;1
721;54;228;244;land;false;hills;1
722;142;254;125;land;false;hills;1
723;208;112;251;land;true;plains;1
724;242;202;189;land;false;jungle;1
725;204;215;228;land;true;plains;1
726;72;245;235;land;false;plains;1
727;90;182;235;land;false;jungle;1
728;164;242;156;land;false;plains;1
729;254;238;184;land;true;plains;1
730;195;236;162;land;false;plains;1
731;89;206;214;land;false;hills;1
732;201;158;195;land;false;plains;1
733;183;149;230;land;true;plains;1
734;151;175;178;land;false;jungle;1
735;210;145;202;land;false;mountain;1
736;238;84;212;land;false;mountain;1
737;210;238;100;land;false;hills;1
738;192;127;189;land;false;mountain;1
739;151;252;135;land;false;jungle;1
740;230;175;123;land;false;desert;1
741;223;197;93;land;false;hills;1
742;188;224;119;land;false;plains;1
743;193;235;170;land;false;plains;1
744;160;226;246;land;true;plains;1
745;123;253;155;land;false;forest;1
746;171;187;143;land;false;desert;1
747;192;168;190;land;false;hills;1
748;235;131;160;land;false;plains;1
749;184;250;151;land;false;mountain;1
750;240;157;143;land;false;mountain;1
751;202;192;159;land;false;hills;1
752;238;238;28;land;false;jungle;1
753;235;167;114;land;false;desert;1
754;148;235;183;land;false;plains;1
755;210;241;130;land;true;plains;1
756;210;174;219;land;false;jungle;1
757;165;148;237;land;false;plains;1
758;123;238;165;land;false;plains;1
759;223;244;81;land;false;plains;1
760;252;66;248;land;false;plains;1
761;138;205;174;land;false;mountain;1
762;199;211;150;land;false;desert;1
763;207;188;236;land;false;plains;1
764;202;169;134;land;false;desert;1
765;212;120;182;land;false;plains;1
766;192;169;182;land;false;plains;1
767;186;148;198;land;false;hills;1
768;178;207;151;land;false;desert;1
769;242;34;244;land;true;plains;1
770;246;125;144;land;false;forest;1
771;137;254;188;land;false;jungle;1
772;212;240;222;land;false;plains;1
773;199;206;203;land;false;plains;1
774;212;226;109;land;true;plains;1
775;144;224;247;land;true;plains;1
776;192;166;234;land;false;desert;1
777;102;216;225;land;false;hills;1
778;206;97;243;land;false;plains;1
779;38;235;245;land;false;plains;1
780;210;167;136;land;true;jungle;1
781;102;229;240;land;false;jungle;1
782;233;212;102;land;false;plains;1
783;240;154;149;land;false;hills;1
784;247;214;52;land;false;plains;1
785;241;101;223;land;false;plains;1
786;145;241;216;land;true;hills;1
787;194;230;121;land;false;plains;1
788;225;230;96;land;false;plains;1
789;212;181;171;land;false;plains;1
790;224;69;223;land;true;plains;1
791;185;248;190;land;false;jungle;1
792;234;164;154;land;false;jungle;1
793;253;240;163;land;true;plains;1
794;181;208;164;land;false;marsh;1
795;253;197;79;land;false;plains;1
796;237;185;90;land;true;mountain;1
797;208;232;171;land;false;plains;1
798;230;138;235;land;false;jungle;1
799;151;242;206;land;true;plains;1
800;194;206;224;land;false;desert;1
801;175;103;223;land;false;plains;1
802;224;210;201;land;false;plains;1
803;233;66;226;land;false;plains;1
804;226;210;186;land;false;plains;1
805;232;158;141;land;false;plains;1
806;223;187;111;land;false;plains;1
807;103;243;210;land;false;desert;1
808;123;179;209;land;false;jungle;1
809;211;175;162;land;true;plains;1
810;163;244;139;land;true;forest;1
811;123;216;168;land;false;jungle;1
812;194;227;108;land;true;plains;1
